"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844695415763120259","Fri Oct 11 23:56:01 +0000 2024","1","@FIFAWorldCup Hai FIFA ....kami Indonesia dan kami adalah tim yang paling berkembang dan energik di Asia tanpa bergantung pada wasit atau permainan kasar tidak seperti tim dari timur tengah dan anda diam melihat hal tsb tidak melakukan apapun padahal sepak bola adl. Tentang fair play","1844889725804609840","","FIFAWorldCup","in","","0","0","0","https://x.com/Wisnu77048883/status/1844889725804609840","1097355180775858176","Wisnu77048883"
"1844694787213148515","Fri Oct 11 23:55:47 +0000 2024","0","@emhendraka Nek ra itungan ngko koyo wasit soko oman kae","1844889666774081576","","emhendraka","in","Indonesia","0","0","0","https://x.com/mfatahaaaw/status/1844889666774081576","2150391482","mfatahaaaw"
"1844531990332309949","Fri Oct 11 23:55:34 +0000 2024","0","@SiaranBolaLive Tak kasi sambel matanya ini wasit dajal..biar sekalian gk liat waktu..","1844889610125705340","","SiaranBolaLive","in","","0","0","0","https://x.com/rayyan_azw15051/status/1844889610125705340","1755908744603697152","rayyan_azw15051"
"1840157006612558197","Fri Oct 11 23:55:14 +0000 2024","0","@fifamedia Hai FIFA ....kami Indonesia ....kami adalah tim yang paling berkembang dan energik di Asia tanpa bergantung pada wasit atau permainan kasar tidak seperti tim dari timur tengah dan anda diam melihat hal tsb tidak melakukan apapun padahal sepak bola adl. Tentang fair play","1844889526646472831","","fifamedia","in","","0","0","0","https://x.com/Wisnu77048883/status/1844889526646472831","1097355180775858176","Wisnu77048883"
"1844453665631031328","Fri Oct 11 23:55:00 +0000 2024","0","@yellowsea_sun @idextratime Kenapa bisa lolos jadi wasit ya??? @FIFAcom @FIFAWorldCup @fifamedia #Chicken #Stupid #Rubbish #SOS","1844889468484059456","","yellowsea_sun","in","Lelaki yg mencari_Mu","0","0","0","https://x.com/kipyiksamgong/status/1844889468484059456","985730749209788416","kipyiksamgong"
"1844792632402153978","Fri Oct 11 23:54:56 +0000 2024","12","@kanalcasn @unmagnetism Badan gede brewokan tp senggol dikit guling² langsung ngadu wasit. Besok² gk usah main bola main bekel aja kalian ","1844889453237850332","","kanalcasn","in","","0","0","0","https://x.com/k0Ooom/status/1844889453237850332","484762350","k0Ooom"
"1844889407926784392","Fri Oct 11 23:54:45 +0000 2024","0","Alasan kenapa Kantor AFC di Qatar Ketua nya juga selalu dikuasai orang Timur Tengah ? Ya karena mereka tahu orang Arab itu tak bisa bermain bola tahunya cuma gunakan uangnya sogok Wasit main akting guling-guling kaya kecoa terlentang.","1844889407926784392","","","in","","0","0","0","https://x.com/SantuySaja89/status/1844889407926784392","1787324819719311360","SantuySaja89"
"1844889394265850331","Fri Oct 11 23:54:42 +0000 2024","0","Padahal wasit diurang ti baheula tipikal na loba anu Kitu Oge hahaa hahaha","1844889394265850331","","","in","Bandung","0","0","0","https://x.com/maildfrusciante/status/1844889394265850331","109708962","maildfrusciante"
"1844858543947862272","Fri Oct 11 23:54:34 +0000 2024","0","@allaboutcaee hahaha meresahkan botak wasit","1844889358505214164","","allaboutcaee","in","","0","0","0","https://x.com/videoyen/status/1844889358505214164","2156785728","videoyen"
"1844889189516705976","Fri Oct 11 23:53:53 +0000 2024","0","Sebenci2nya gue sama wasit tapi kalo orang ini kesel juga sama wasit gue lebih benci orang ini dari si wasitnya. Ngaca ya anjeng Mulyono bapaknya fufufafa! Berapa kali lu nabrak konstitusi demi keluarga lo yang langa longo?","1844889189516705976","","","in","Jannah.","0","0","0","https://x.com/BayuNstn/status/1844889189516705976","619246389","BayuNstn"
"1844878392656855261","Fri Oct 11 23:53:36 +0000 2024","0","@tvOneNews Curangnya wasit ikutan curangnya politik di Indonesia.. enak ga dicurangi","1844889115139113351","","tvOneNews","in","Indonesia, Singapore","0","0","0","https://x.com/marsonorh/status/1844889115139113351","347168862","marsonorh"
"1844889066233528321","Fri Oct 11 23:53:24 +0000 2024","0","Kalau wasit nya adil King Indo menang dengan mudah lawan negara panitia afc https://t.co/DNehcueto9","1844889066233528321","https://pbs.twimg.com/media/GZpc0ylaAAAf-IW.jpg","","in","Indonesia","0","0","1","https://x.com/kakaelal/status/1844889066233528321","67002176","kakaelal"
"1844600481555021888","Fri Oct 11 23:53:19 +0000 2024","0","@kegblgnunfaedh Emang GK ada wasit dari negara lain lagi kah selain dr timur tengah ini anjing","1844889044645446101","","kegblgnunfaedh","in","","0","0","0","https://x.com/NovitaK228602/status/1844889044645446101","1830763330795134976","NovitaK228602"
"1844441077266485634","Fri Oct 11 23:53:02 +0000 2024","0","@kemalpalevi Wasit lu meninggoynya nelen pluit lu sit","1844888975624093707","","kemalpalevi","in","EXO PLANET","0","0","0","https://x.com/dksookjdae/status/1844888975624093707","1512590064878223361","dksookjdae"
"1844887963479703556","Fri Oct 11 23:49:01 +0000 2024","0","dari 11 pelanggaran cuma 3 yg layak pelanggaran emang wasit anjing #AFCMafia","1844887963479703556","","","in","","0","0","0","https://x.com/changrettaaaa/status/1844887963479703556","1166972907072831488","changrettaaaa"
"1844583355330986000","Fri Oct 11 23:48:47 +0000 2024","0","@ainurohman Itu negara2 Arab suruh buat federasi sendiri aja. AFF keluar aja dari AFC. Bayangin aja maen di VARain president federasinya dari VARain wasit assisten dan wasit var dari sub federasi yg sama arab semua kocak bgt","1844887903442473166","","ainurohman","in","","0","0","0","https://x.com/AnaphalisJav4/status/1844887903442473166","1496705616609673217","AnaphalisJav4"
"1844887895355818319","Fri Oct 11 23:48:45 +0000 2024","0","https://t.co/h8sO7xlh4p Bahrain wasit FIFA Indonesia Baim Paula","1844887895355818319","","","in","Indonesia","0","0","0","https://x.com/frk_haha/status/1844887895355818319","1745320523721220096","frk_haha"
"1844708455925637489","Fri Oct 11 23:48:43 +0000 2024","1","@fatimah_rusalka @strootsys Buat apa di lobby kan wasit ARAB ya wajib bela ARAB.","1844887889836114288","","fatimah_rusalka","in","","0","0","0","https://x.com/immakhab/status/1844887889836114288","1747255031731281920","immakhab"
"1844531990332309949","Fri Oct 11 23:48:27 +0000 2024","0","@SiaranBolaLive jangan lupa juga wasit var sikavorn pu udom dari thailan","1844887820651069581","","SiaranBolaLive","in","Sukoharjo, Indonesia","0","0","0","https://x.com/wisnunok/status/1844887820651069581","1158514888647438336","wisnunok"
"1844455272028438935","Fri Oct 11 23:47:53 +0000 2024","0","@CryptoLibrarys Wasit bangsat.... undang dia jd wasit liga 1 indonesia . Sekuat apa apa dia.","1844887678086709386","","CryptoLibrarys","in","","0","0","0","https://x.com/JayaDava39207/status/1844887678086709386","1765808882566541313","JayaDava39207"
"1844666623808110721","Fri Oct 11 23:47:41 +0000 2024","0","@idextratime Napa si selalu wasit arab sampah yg mimpin gak ada yg lain apa anjing","1844887629449527615","","idextratime","in","Jakarta","0","0","0","https://x.com/WulingGendut/status/1844887629449527615","1022243335002419200","WulingGendut"
"1844643002091999420","Fri Oct 11 23:47:25 +0000 2024","0","@feryaninur @tedzinski @blackrosenf @ainurohman Itu udah aku kirim ss artikelnya ada yg kepotong sikon apa aja yg jdi pertimbangan wasit tp itu udh intinya. Buat next match krn wasitnya jg timteng moga kita kill the game first jadi klo mau dicurangin gk masalah ini jg latihan mental buat kt suporter&amp;pemain buat nyampe puncak","1844887561896067462","","feryaninur","in","","0","0","0","https://x.com/Lola92491253/status/1844887561896067462","1337266316168728578","Lola92491253"
"1844858543947862272","Fri Oct 11 23:46:51 +0000 2024","0","@allaboutcaee yg botak dr kmren meresahkan bgt wasit kocak.","1844887418060800441","","allaboutcaee","in","Somewhere or Other","0","0","0","https://x.com/_herun07/status/1844887418060800441","1073399750894903297","_herun07"
"1844441484575322293","Fri Oct 11 23:46:49 +0000 2024","0","@cingreborn Beli nya wasit","1844887408648782089","","cingreborn","in","","0","0","0","https://x.com/zaeyws/status/1844887408648782089","1798381135032111104","zaeyws"
"1844887330198520195","Fri Oct 11 23:46:30 +0000 2024","0","#AFC_MAFIA indonesia benar benar di curi dan di rugikan sekali oleh musuh dan wasit si kepala plontos itu. Fuck lah anjing...","1844887330198520195","","","in","Pekalongan Barat, Indonesia","0","0","0","https://x.com/machfudkmochtar/status/1844887330198520195","997497692212285440","machfudkmochtar"
"1844887247717531987","Fri Oct 11 23:46:10 +0000 2024","0","Bahrain kuat secara Finansial. Kalau main cuma seperti Kaum LGBT lebih baik jangan main Sepak Bola. Sepak Bola itu permainan Pejuang bukan mental banci kesenggol dikit guling-guling akting layaknya Pemain Bokep. Wasit dibayar pokoknya Timnas lawan harus kalah apapun caranya.","1844887247717531987","","","in","","0","0","0","https://x.com/SantuySaja89/status/1844887247717531987","1787324819719311360","SantuySaja89"
"1844887195104182650","Fri Oct 11 23:45:58 +0000 2024","1","Haha Cemen bener ini buzzer wasit Oman di blokirnya gua. Padahal baru gua doang yg dateng kesitu. https://t.co/VX8LTGiivo","1844887195104182650","https://pbs.twimg.com/media/GZpbH2daAAUDeYZ.jpg","","in","Bandar Lampung, Lampung","0","0","0","https://x.com/araychester/status/1844887195104182650","1098117872549650432","araychester"
"1844690560424308765","Fri Oct 11 23:45:56 +0000 2024","1","@panditfootball Terlepas kita kebobolan dimenit yang seharusnya pertandingan itu sdh berakhir disitu juga harusnya kita mengambil pelajaran bahwa harus tetap fokus sebelum peluit ditiupkan... Terlepas dari kontroversial kepemimpinan wasit!","1844887188120666394","","panditfootball","in","bumi","0","0","0","https://x.com/Haloleo_26/status/1844887188120666394","1827837163","Haloleo_26"
"1844887153584767441","Fri Oct 11 23:45:48 +0000 2024","0","Anjinglah wasit ini","1844887153584767441","","","in","Indonesia","0","0","0","https://x.com/tinkyyyvol2/status/1844887153584767441","1569321823124475907","tinkyyyvol2"
"1844448874796294462","Fri Oct 11 23:45:12 +0000 2024","0","@utdfocusid wasit taik anjing","1844887002933756392","","utdfocusid","in","Sum-sel","0","0","0","https://x.com/repa_jani/status/1844887002933756392","1458926640533102595","repa_jani"
"1844584848939499766","Fri Oct 11 23:44:53 +0000 2024","0","@udamandi @unmagnetism Wasit tolo ini bawa2 agama jg tolo","1844886921182576871","","udamandi","in","","0","0","0","https://x.com/AbuNaufal177971/status/1844886921182576871","1752625377309335552","AbuNaufal177971"
"1844644259229761553","Fri Oct 11 23:44:41 +0000 2024","0","@tribunnews Mafia wasit....","1844886873342353426","","tribunnews","in","","0","0","0","https://x.com/suhendi79513/status/1844886873342353426","1697576049591414784","suhendi79513"
"1844886839326548279","Fri Oct 11 23:44:33 +0000 2024","0","Good Morning Anak Emas FIFA Yang Di Dzolimi Wasit AFC","1844886839326548279","","","in","TANAH IBU PERTIWI","0","0","0","https://x.com/_dyn_mmm/status/1844886839326548279","1154336923407699969","_dyn_mmm"
"1844442733324505578","Fri Oct 11 23:43:57 +0000 2024","0","@strootsys emang siapa yg belain wasit? serius nanya","1844886689300541915","","strootsys","in","","0","0","0","https://x.com/yasnayaal/status/1844886689300541915","1562138403725922305","yasnayaal"
"1844886595310321841","Fri Oct 11 23:43:35 +0000 2024","0","pantau terus wasit gateli","1844886595310321841","","","in","","0","0","0","https://x.com/Adamtottii/status/1844886595310321841","1232293174724268032","Adamtottii"
"1844886577438392456","Fri Oct 11 23:43:31 +0000 2024","0","Jadi ingat ini lagi njirrr.... keputusan wasit ter-hah-heh-hoh saat itu...","1844886577438392456","","","in","Indonesia","0","0","0","https://x.com/agmptra/status/1844886577438392456","373963743","agmptra"
"1844732649866482048","Fri Oct 11 23:42:55 +0000 2024","0","@ikramjindan @akunkutriplea @wepe20_ Emangnya fans timnas bukan fans local klub ? Giring opininya seakan fans Timnas isinya fans baru dan bukan fans club lokal . Gw fans club lokal gw marah marah juga kalo wasitnya berat sebelah jadi gw juga marah marah sama wasit yang mimpin Timnas kemarin.","1844886426778992649","","ikramjindan","in","","0","1","0","https://x.com/raditiadimas_/status/1844886426778992649","302374238","raditiadimas_"
"1844886343320748112","Fri Oct 11 23:42:35 +0000 2024","0","Ajg masih kesel sama wasit itu","1844886343320748112","","","in","Kota Batam, Kepulauan Riau","0","1","0","https://x.com/gr4cefeel/status/1844886343320748112","420117726","gr4cefeel"
"1844870503842054646","Fri Oct 11 23:42:24 +0000 2024","0","@bahaspemainbola Udah gak berharap apa² lagi dari AFF AFC Olympics sampai WCQ semua kandas di tangan Wasit. Percuma ngebagusin timnas ujungnya nasib ditentuin wasit ","1844886298223640617","","bahaspemainbola","in","Earth 1111 ","0","0","0","https://x.com/donkim30/status/1844886298223640617","168859765","donkim30"
"1844701107202961418","Fri Oct 11 23:38:08 +0000 2024","0","@ardahw @Yusuf_izeckkson @MatsuyamaNico @Rossifinza Dan kan gua bilang babak 1 itu ada cek VAR ama pemen bahrain yg berkali2 guling2. Emang cek VAR aja itu brp menit kocak? Guling2annya aja bisa 2 menitan sekali jatoh. Gausa bawa2 aturan td fakta di lapangan wasit cuma nambahin waktu di situasi yg emg wasting time banyak.","1844885225169617006","","emporiiio_","in","","0","0","0","https://x.com/emporiiio_/status/1844885225169617006","1708120675616243712","emporiiio_"
"1844646344117367148","Fri Oct 11 23:37:36 +0000 2024","0","@TrollFootball Tolong kabari saya kalau wasit ini datang ke Indonesia ya. mau saya bakpao wasitnya ini ","1844885089945354740","","TrollFootball","in","","0","0","0","https://x.com/AdeZulfadly/status/1844885089945354740","1835044960762216448","AdeZulfadly"
"1844592304599990676","Fri Oct 11 23:37:24 +0000 2024","0","@battosaixyz @idextratime Mgkn org Arab ga bisa baca tulisan itu bisanya baca tulisan versi arab doang. Makane klo wasit arab sdg bertugas pasang jg trjemahan angka Arab nya. Klo masih ga ngeh juga colok mata hatinya.","1844885041282941200","","battosaixyz","in","Di hatimu...","0","0","0","https://x.com/samaraiX/status/1844885041282941200","67259982","samaraiX"
"1844687225973600662","Fri Oct 11 23:37:23 +0000 2024","0","@howluckyfifii wasit najis cuih","1844885037487096257","","howluckyfifii","in","","0","0","0","https://x.com/rockababYBurger/status/1844885037487096257","1252764994493505538","rockababYBurger"
"1844637713917673625","Fri Oct 11 23:37:04 +0000 2024","0","@idextratime Bukan cuman soal kemenangan atas Bahrain yg dirampok saudara saudara tapi lebih pada klasemen sementara yg diserobot. Bayangkan harusnya berada pd peringkat 2 dibawah jepang tp gara2 itu jadi peringkat 5. Memang wasit goblok dia telah mematah asa 250jt org rakyat Indo","1844884954452459542","","idextratime","in","","0","0","0","https://x.com/Singomakaryo/status/1844884954452459542","1773839114154221568","Singomakaryo"
"1844476924518936729","Fri Oct 11 23:36:56 +0000 2024","2","@callme_joestar Apapun yg berbau wasit dan Bahrain di hajarsampe ulasan stadion Nasional nya di google","1844884924396077109","","callme_joestar","in","Tarempa","0","0","0","https://x.com/taufik2510/status/1844884924396077109","2700407732","taufik2510"
"1844455272028438935","Fri Oct 11 23:36:41 +0000 2024","0","@CryptoLibrarys Semua rakyat Indonesia sakit hati dengan keputusan wasit ini","1844884859883487520","","CryptoLibrarys","in","","0","0","1","https://x.com/r6820559/status/1844884859883487520","1817006872538537984","r6820559"
"1844714906970628256","Fri Oct 11 23:36:17 +0000 2024","0","@Nicho_Silalahi @jokowi @KPU_ID @prabowo @sandiuno @cakimiNOW @ganjarpranowo @mohmahfudmd Itu namanya wasit ikut cawe cawe","1844884757051736297","","Nicho_Silalahi","in","","0","0","0","https://x.com/nuralam317/status/1844884757051736297","1239565987260710912","nuralam317"
"1844884730929713537","Fri Oct 11 23:36:10 +0000 2024","1","Jurnalis Belanda Tak Habis Pikir dengan Kontroversi Wasit Bahrain Vs Timnas Indonesia: Saya Marah Besar! https://t.co/DJ8sz25fYR","1844884730929713537","","","in","Indonesia","0","0","0","https://x.com/bolacomID/status/1844884730929713537","1486284086","bolacomID"
"1844666623808110721","Fri Oct 11 23:36:10 +0000 2024","0","@idextratime Pinter bngt AFC ngadalinnya ga ngambil wasit Jepang Korea atau eropa bngst emng!","1844884728819875871","","idextratime","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Cranstondw/status/1844884728819875871","1568586981055295488","Cranstondw"
"1844643002091999420","Fri Oct 11 23:36:05 +0000 2024","0","@feryaninur @tedzinski @blackrosenf @ainurohman diartikel tertulis wasit bisa memperpanjang injury time ngurangin gk boleh. Saya tau kita sama2 kecewa apalagi pemain dan staff tapi toh suara kita sudah ditepis dgn aturan baru. Klo soal biasnya wasit mimpin kebanyakan kita kayaknya nya tau gmn tai nya wasit timteng mmpin https://t.co/gITKR6TRvP","1844884709253517388","https://pbs.twimg.com/media/GZpY2-qaAAE_ZnU.jpg","feryaninur","in","","0","1","0","https://x.com/Lola92491253/status/1844884709253517388","1337266316168728578","Lola92491253"
"1844884707537977484","Fri Oct 11 23:36:05 +0000 2024","0","Gol yang ditunggu Belanda baru muncul usai Van Dijk diusir wasit. Banyak masalah Belanda dari laga versus Hongaria. https://t.co/Vrd2ZRQxmu #Olahraga #AdadiKompas","1844884707537977484","","","in","Palmerah, Jakarta","0","0","0","https://x.com/hariankompas/status/1844884707537977484","255866913","hariankompas"
"1844649756041032078","Fri Oct 11 23:35:49 +0000 2024","0","@vindikasi @FIFAcom @afcasiancup @theafcdotcom @FabrizioRomano @DavidOrnsttein @ishowspeedsui Kalau dilihat ulang menit perpanjangan waktu jalannya pertandingan tidak ada yang mengulur waktu dan harusnya wasit meniup peluit akhir saat serangan balik terakhir dilakukan oleh witan sulaeman dimenit 97.23","1844884641800650765","","vindikasi","in","Indonesia","0","0","0","https://x.com/nanojr17/status/1844884641800650765","758990256091766784","nanojr17"
"1844874587387068659","Fri Oct 11 23:35:27 +0000 2024","0","@GOAL_ID Be careful wasit niup peluit sampai mati.","1844884549119115750","","GOAL_ID","in","","0","0","0","https://x.com/Jae_Suu/status/1844884549119115750","254106465","Jae_Suu"
"1844621877542822289","Fri Oct 11 23:34:54 +0000 2024","8","@GOAL_ID Kalo di tolak sm mrk laporannya langsung banding ke CAS aja biar wasit botak asu &amp; Bahrain asu itu kena banned/ di diskualifikasi dr kualifikasi world cup round 3 dan poin Indonesia bisa kembali atau ya bisa pertandingan ulang.","1844884409989857538","","GOAL_ID","in","Kim Hanbin ","0","1","0","https://x.com/hanbiani/status/1844884409989857538","1533412959409426433","hanbiani"
"1844600481555021888","Fri Oct 11 23:34:53 +0000 2024","0","@kegblgnunfaedh Begitulah dunia bekerja..... Dibagi atas kasta².... Dlm sepakbola indonesia dianggap tidak pantas ada di piala dunia. Jd gmn caranya wajib tidak lolos... di jaman dulu bayar wasit mungkin bayar pemain atau bayar pelatih hal lumrah...yg penting indonesia gagal menang.","1844884406793822546","","kegblgnunfaedh","in","","0","0","0","https://x.com/wahyujo123/status/1844884406793822546","1456610442709585921","wahyujo123"
"1844763637262750026","Fri Oct 11 23:34:43 +0000 2024","0","Belum selesai oleh para netizen mendebat timnas dikritik kebanyakan pemain naturalisasi kini kejadian yang dilihat langsung lewat tayangan pada kepemimpinan wasit Ahmed Al-Kaf.","1844884366394261945","","kompasiana","in","Indonesia","0","1","0","https://x.com/kompasiana/status/1844884366394261945","23786106","kompasiana"
"1844884187951792353","Fri Oct 11 23:34:01 +0000 2024","0","Koleksi rare All video : https://t.co/TjBlkerblq Nikmir Arhan Sandra Dewi Paula Baim SMA 70 ready umur 20 wasit manga #Super1MViews #TimnasDay #BikinEnak https://t.co/eCJ3YnI1B4","1844884187951792353","https://pbs.twimg.com/media/GZpYYv1aAAA1WtF.jpg","","in","indonesia","0","1","0","https://x.com/kenzidzaki1/status/1844884187951792353","1485547979474075650","kenzidzaki1"
"1844440088832573950","Fri Oct 11 23:33:11 +0000 2024","0","@my_supersoccer Wasit gak adil. Pecat","1844883977229996142","","my_supersoccer","in","","0","0","0","https://x.com/agusbambuk15/status/1844883977229996142","1711167592831049728","agusbambuk15"
"1844883924637581812","Fri Oct 11 23:32:58 +0000 2024","0","@ahmedalkaf1983 @afcasiancup WASIT BEGAL / SCANDAL AFC REVIEW TIMNAS: BAHRAIN GULING-GULING WASIT BIKIN PUSING | Box2Box Footb... https://t.co/JRZ0TrIk2i via @YouTube","1844883924637581812","","ahmedalkaf1983","in","","0","0","0","https://x.com/ibrahim34677325/status/1844883924637581812","1467076852011323392","ibrahim34677325"
"1844629135101948253","Fri Oct 11 23:32:55 +0000 2024","0","@afcasiancup Wasit selalu menolong tim dari liga Arab https://t.co/kwEKKUuu4H","1844883911387775088","https://pbs.twimg.com/media/GZpYI8EaAAQW36k.jpg","afcasiancup","in","","0","0","0","https://x.com/ElitaMotor/status/1844883911387775088","1586952390","ElitaMotor"
"1844883746899755193","Fri Oct 11 23:32:16 +0000 2024","0","Sebelum pertandingan kualifikasi kemarin pan nonton aussie vs Tiongkok nah aku nyeletuk gmana kalo ada wasit berat sebelah. Kek pesta OR kemarin eh kejadian.. Waduh","1844883746899755193","","","in","Fillory","0","0","0","https://x.com/sandiblogging/status/1844883746899755193","276904087","sandiblogging"
"1844883708861718768","Fri Oct 11 23:32:07 +0000 2024","0","Penasaran kalo ada match yang diuntungin wasit gitu kira-kira responnya gimana?","1844883708861718768","","","in","Helsinki, Finland","0","0","0","https://x.com/syrfhdytllhx/status/1844883708861718768","1193484518432239616","syrfhdytllhx"
"1844608743457292694","Fri Oct 11 23:31:50 +0000 2024","0","@FerdiawanFiren @utdfocusid Itu urusan pemain dan pelatih mereka juga pasti ada evaluasi.justru kita fokus ke wasit biar wasitnya ke depan lebih adil dan usaha timnas untuk improve ga sia sia.","1844883638208561307","","FerdiawanFiren","in","","0","0","0","https://x.com/AgisZ338630/status/1844883638208561307","1822901183650131968","AgisZ338630"
"1844883359794855972","Fri Oct 11 23:30:43 +0000 2024","0","wasit asal tur tengah perusak sepakbola asia ganti ketua AFC dan sanksi wasit ahmed al kaf#FIFAWorldCup","1844883359794855972","","","in","tarakan","0","0","0","https://x.com/wai_purwanto/status/1844883359794855972","226975626","wai_purwanto"
"1844883355944485301","Fri Oct 11 23:30:42 +0000 2024","0","Bisa jadi wasit berat sebelah.Pertanyaannya mngp dimenit 90+9 Maarten Paes bisa kebobolan? Bukankah dia kiper paling hebat didunia?.Andai di menit tsb timnas bisa cetak gol lagi pasti dunia sepakbola se Indonesia raya tidak murka.Mngp pula timnas tdk mampu cetak gol lagi? @PSSI","1844883355944485301","","","in","Bogor,Jabar","0","0","0","https://x.com/HendZiddane/status/1844883355944485301","1639157189792378882","HendZiddane"
"1844883326122983446","Fri Oct 11 23:30:35 +0000 2024","1","@ahmedalkaf1983 @afcasiancup WASIT BEGAL / SCANDAL AFC REVIEW TIMNAS: BAHRAIN GULING-GULING WASIT BIKIN PUSING | Box2Box Footb... https://t.co/JRZ0TrIk2i via @YouTube","1844883326122983446","","ahmedalkaf1983","in","","0","0","1","https://x.com/ibrahim34677325/status/1844883326122983446","1467076852011323392","ibrahim34677325"
"1844883305096937552","Fri Oct 11 23:30:30 +0000 2024","0","wasit nya siapa ya yang mimpin match besok ? sudah tau kah ?","1844883305096937552","","","in","","0","1","0","https://x.com/alenoeyl/status/1844883305096937552","1797432201925292032","alenoeyl"
"1844583355330986000","Fri Oct 11 23:29:24 +0000 2024","0","@ainurohman manusia jancok emang itu wasit","1844883025764679934","","ainurohman","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/KiGondrong08/status/1844883025764679934","199636976","KiGondrong08"
"1844606493905371465","Fri Oct 11 23:29:13 +0000 2024","0","@0PSH8 Ini semuanya yang ada di sana pada goblok semua apa dari mulai pemain wasit panpel yang larang pemain kita buat ketemu sama suporter ini lagi media ngasih pertanyaan goblok bgt","1844882981661606094","","0PSH8","in","","0","0","0","https://x.com/ariyanto21r/status/1844882981661606094","1462993085114171393","ariyanto21r"
"1844882970357923906","Fri Oct 11 23:29:11 +0000 2024","0","Media Asing Sampai Sindir Wasit Ahmed Al Kaf Kecurangan di Laga Bahrain vs Timnas Indonesia Jelas Terlihat? https://t.co/YQuKAM9XeV","1844882970357923906","","","in","Jakarta Capital Region","0","0","0","https://x.com/zonajakarta1/status/1844882970357923906","1219947729155047424","zonajakarta1"
"1844695288566698322","Fri Oct 11 23:29:10 +0000 2024","0","@alggzndr @aingriwehuy baru liat ada wasit senyum kek gini ke pemain cu","1844882968768291141","","alggzndr","in","she/her","0","1","0","https://x.com/minkoo32/status/1844882968768291141","1269443126499762176","minkoo32"
"1844610557741236553","Fri Oct 11 23:28:48 +0000 2024","1","@officialinews_ @kegblgnunfaedh Itu pertandingan disiarkan di lebih 48 negara. Wasit goblok dikirinya cuman dilihat 10.000 orang di stadion plus pejabat2 bahrain yg nonton di stadion","1844882875893809594","","officialinews_","in","","0","0","0","https://x.com/Singomakaryo/status/1844882875893809594","1773839114154221568","Singomakaryo"
"1844666623808110721","Fri Oct 11 23:28:48 +0000 2024","0","@idextratime Seumpama Indonesia kalah ato seri brarti kata2 yg akan muncul di medsos adalah Wasit anjing Wasit babi Ngentot goblok tolol Tai Jembut Asu Bajingan Kira2 apalagi ya? Yuk blajar ngata2in wasit dl biar bsok klo dicurangi lancar misuhnya dan nyampe ketelinga wasit2 bajingan itu","1844882875277246743","","idextratime","in","","0","0","0","https://x.com/kata_satrya/status/1844882875277246743","1139721450837823490","kata_satrya"
"1844879244406686177","Fri Oct 11 23:28:47 +0000 2024","0","@glassesncoffee Heee Tergantung wasit na dri mana om bisa dikondisikan tmpt2 na. Hee","1844882872961991083","","glassesncoffee","in","Americana, Brasil","0","1","0","https://x.com/RoRenggo/status/1844882872961991083","3241909963","RoRenggo"
"1844629135101948253","Fri Oct 11 23:28:20 +0000 2024","0","@afcasiancup Wasit Haram dan curang","1844882756691689723","","afcasiancup","in","","0","0","0","https://x.com/MaenAja1040253/status/1844882756691689723","1822982345546399744","MaenAja1040253"
"1844677613832360021","Fri Oct 11 23:28:13 +0000 2024","0","@TrollFootball Bisa jd jika keadaan waktu normal 2-1 kemenangan Bahrain mungkin saja injury time hanya satu dua menit yg diberikan wasit....kentara banget wasit ingin Bahrain menang minimal seri...","1844882730863165708","","TrollFootball","in","Jakarta Capital Region","0","0","0","https://x.com/capt_siswadi/status/1844882730863165708","845082479484530688","capt_siswadi"
"1844647928818016453","Fri Oct 11 23:28:11 +0000 2024","0","@narkosun Aduh... Mau di rujak mau di gado gado ke gak ngaruh x Gak bisa ngerubah hasil juga .. Dia juga tetap jd wasit FIFA juga gak bakal merubah hasil poin","1844882721841217712","","narkosun","in","","0","0","0","https://x.com/zaeyws/status/1844882721841217712","1798381135032111104","zaeyws"
"1844882613791768818","Fri Oct 11 23:27:46 +0000 2024","0","INFO PALING UPDATE ASLI HANYA DI KIATOTO WAR IS OVER #kiatoto #wasit #fifa #referee #haram #pijatcrot #slotonline #slotgacorindonesia https://t.co/wC8gyN11gL","1844882613791768818","https://pbs.twimg.com/media/GZpWnMdaAAIBxVc.jpg","","in","","0","2","0","https://x.com/Aureliejenif/status/1844882613791768818","1813871240756826112","Aureliejenif"
"1844578299684716930","Fri Oct 11 23:27:36 +0000 2024","0","@Tita83079013 Wasit bajingan","1844882575317479904","","Tita83079013","in","","0","0","0","https://x.com/Kurosaki_Icigo/status/1844882575317479904","68146856","Kurosaki_Icigo"
"1844882347092738427","Fri Oct 11 23:26:42 +0000 2024","1","@ahmedalkaf1983 @afcasiancup WASIT BEGAL / SCANDAL AFC MAKIN KOCAK !! Komentar Org Malaysia Bila Liat Timnas Indonesia Dicurang... https://t.co/apthuUQK5j via @YouTube","1844882347092738427","","ahmedalkaf1983","in","","0","0","1","https://x.com/ibrahim34677325/status/1844882347092738427","1467076852011323392","ibrahim34677325"
